Unnamed: 0,animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment,probe_orientation,sleep_state,pixel_size
20096,74703367,06-0264,74864773,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20113,73977215,06-0027,74590777,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20116,378461,04-0651,72082152,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20134,77232707,07-0009,77359127,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20155,77642467,07-0171,77972380,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20156,73573668,05-3642,74451845,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20177,71203532,05-2948,71958913,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20204,71282188,05-3012,72180131,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20341,74495210,06-0178,74748783,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20352,78114976,321-0729,79799283,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20390,74625618,06-0227,74864492,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20423,70220597,05-2202,70849503,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20441,71887434,05-3271,73839512,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20457,75343464,06-0585,75994250,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20464,79355487,335-1124,79618712,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20470,71339080,05-3064,72588687,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20492,71525625,05-3207,73754419,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20503,74373685,06-0133,74694986,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20516,78093676,321-0723,78569525,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20531,71282164,05-3002,72179224,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20557,79398731,335-1185,79834578,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20575,71035725,05-2807,71701680,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20600,70041823,05-2056,70621999,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20621,73540630,05-3604,74404355,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20638,74834168,06-0314,75000172,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20658,70929707,05-2701,71620271,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20716,74833339,06-0304,74964091,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20754,72010445,05-3375,74028503,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20775,104456,04-0341,71708569,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20796,71414650,05-3106,73475521,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20814,72010417,05-3361,73981433,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20833,71061993,05-2825,71772927,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20862,69534612,05-1480,70085764,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20938,74833315,06-0298,74963899,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20960,73502209,05-3563,74330749,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
20964,71525625,05-3207,73754451,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21020,70780130,05-2579,71476644,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21122,77281690,07-0025,77393404,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21129,74865176,06-0324,75000512,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21168,74899350,06-0346,75093717,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21210,74641355,06-0234,74864337,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21269,101534,04-0314,70900717,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21294,74703371,06-0266,74912259,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21349,69705339,05-1705,70230058,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21372,71414593,05-3099,73473166,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21406,77466880,321-0244,78569417,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21463,73652008,05-3724,74533322,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21469,710949,310-1481,111867777,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9982
21488,71167178,05-2910,71868978,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21684,70971025,05-2716,71620783,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21690,71282213,05-3006,72179592,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21722,70298629,05-2258,70939333,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21732,71035669,05-2793,71699701,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21786,71035725,05-2807,71701648,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21816,70500001,05-2442,71269168,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21831,77232675,07-0001,77314078,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21833,77632931,07-0170,77936613,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21840,79355511,335-1130,79619096,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21863,104525,04-0358,70917669,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21874,70822215,05-2622,71506404,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21890,77407875,321-0136,78569229,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21895,69977277,05-1974,70538204,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21897,70091384,05-2106,70736343,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21906,71083047,05-2839,71782523,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21914,78114976,321-0729,79799315,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21978,70404787,05-2343,71050060,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
21994,71185696,05-2924,72019627,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22020,77281682,07-0023,77393832,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22115,77378352,311-0662,78038402,Male,Nothing,P56,coronal,NISSL,Nothing,SD-C,1.049
22191,70123644,05-2162,70754757,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22216,74899330,06-0342,75047498,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22225,71227950,05-2965,72021318,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22263,74495221,06-0180,74749757,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22276,77238063,07-0017,77393576,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22288,71887479,05-3274,73839280,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22355,641747,04-0779,72174966,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22360,77294072,07-0035,77442585,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22399,74741214,06-0275,74912227,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22510,70013680,05-2035,70621631,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22582,77415333,321-0164,79687013,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22594,70379932,05-2304,71030219,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22625,77232687,07-0004,77314218,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22638,77238047,07-0013,77359191,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22669,73634011,05-3718,74533162,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22685,71935606,05-3317,73982224,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22720,72963884,05-3491,74261095,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22728,73620101,05-3694,74472450,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22738,74899372,06-0339,75047242,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22742,73568175,05-3637,74404867,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22760,80007253,321-1594,80377783,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22770,77561820,07-0122,77863967,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22772,417716,04-0698,72082619,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22850,70220585,05-2196,70833115,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22867,71993651,05-3333,73991369,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22887,74834133,06-0310,74964307,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
22953,74833315,06-0298,74963931,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23002,71227958,05-2969,72021574,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23060,71525732,05-3208,73754515,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23096,70397053,05-2334,71050156,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23102,71444936,05-3133,73553088,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23121,77561850,07-0125,77907245,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23246,70123628,05-2153,70754661,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23257,101239,04-0284,70807349,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23299,75180188,06-0483,75753802,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23376,74625618,06-0227,74864524,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23396,74565883,06-0207,74811472,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23401,74553737,06-0200,74811808,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23424,74785070,06-0297,74963107,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23509,74657040,06-0243,74812512,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23575,68663406,05-0386,72135534,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23600,77458260,321-0048,77782535,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23612,70500001,05-2442,71269200,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23617,101489,04-0303,70862478,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23620,79355641,335-1138,79645439,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23679,101489,04-0303,70862409,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23694,74741214,06-0275,74912195,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23739,70803395,05-2593,71505026,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23812,70298605,05-2246,76421273,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23814,77378356,311-0663,78038466,Male,Nothing,P56,coronal,NISSL,Nothing,RS,1.049
23816,77448587,321-0066,77782471,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23827,77415337,321-0165,79800527,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23861,77407863,321-0133,78504915,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23893,70013786,05-2040,70621863,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23895,74865115,06-0320,74999962,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23927,149367,04-0378,71812714,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23931,71903128,05-3293,73910928,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
23976,75448928,06-0607,75994114,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24046,79322564,335-1081,79491441,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24057,70123644,05-2162,70754725,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24099,73633995,05-3716,74531655,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24113,69466180,05-1419,69975938,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24144,70494040,05-2398,71246990,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24173,74553725,06-0194,74751239,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24178,75180145,06-0477,75754138,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24215,101534,04-0314,70900676,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24233,73573701,05-3654,74452437,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24242,77431371,321-0070,77724781,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24290,69784790,05-1836,70430629,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24345,71392936,05-3079,72632812,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24381,69914417,05-1884,70446104,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24389,70101632,05-2120,70736535,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24402,382818,04-0667,72109263,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24424,78084746,321-0725,78569011,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24477,75195194,06-0489,75753262,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24494,71019416,05-2778,71772359,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24500,69977290,05-1976,70538772,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24589,71083047,05-2839,71782491,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24633,77799956,321-0496,78529079,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24672,73568143,05-3622,74405035,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24699,101534,04-0314,70900601,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24744,70101632,05-2120,70736567,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24760,74565883,06-0207,74811440,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24837,79322568,335-1082,79491345,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24859,73989811,06-0034,74591166,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
24888,74833955,06-0307,74964275,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25011,71571396,05-3213,73755998,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25115,75180083,06-0480,75754010,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25146,73573701,05-3654,74452405,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25192,149351,04-0374,71799195,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25210,711110,310-1485,111872751,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9887
25214,74865107,06-0318,74999890,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25223,70309795,05-2273,70961330,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25242,71203570,05-2939,71947223,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25256,70494580,05-2416,71247563,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25267,70042294,05-2048,70622135,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25275,71993639,05-3327,73987180,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25302,101473,04-0299,70861671,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25303,80007245,321-1592,80428536,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25305,71903091,05-3279,73910768,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25329,70073507,05-2076,70622591,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25347,74865195,06-0325,75000584,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25358,74703403,06-0263,74864668,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25371,70101566,05-2125,70738765,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25377,77407871,321-0135,78528887,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25446,74834172,06-0315,75000123,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25490,74657126,06-0250,74863240,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25507,71203524,05-2944,71946596,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25612,711111,310-1486,111871446,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9982
25630,73568143,05-3622,74405003,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25631,77440648,321-0022,77782311,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25640,72172847,05-3436,74260775,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25679,74703345,06-0258,74864410,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25726,75078577,06-0445,75644396,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25748,693396,04-0808,72204742,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25763,70780158,05-2574,71474339,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25810,70430200,05-2391,71175030,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25867,71250812,05-2985,72103445,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25870,71250824,05-2991,72103765,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25910,69977290,05-1976,70538731,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25978,71887454,05-3262,73824008,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
25990,77440684,321-0044,77782279,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26084,70073472,05-2069,70622487,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26143,74784869,06-0294,74912587,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26157,74357307,06-0121,74661268,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26164,72967192,05-3497,74261287,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26170,79355608,335-1132,79645535,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26181,69778871,05-1805,70428294,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26186,74510869,06-0189,74750450,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26193,77238067,07-0018,77393640,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26196,71637855,05-3221,73773184,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26214,104541,04-0362,70902366,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26239,75037204,06-0406,75277134,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26254,73620045,05-3685,74472904,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26257,72008723,05-3347,73987014,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26297,69534612,05-1480,70085796,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26302,710946,310-1478,111870371,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9982
26309,73651988,05-3736,74589720,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26372,73502169,05-3562,74333001,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26383,77238071,07-0019,77393468,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26390,149351,04-0374,71799227,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26401,77407883,321-0138,78619787,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26409,77642467,07-0171,77972348,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26439,71167169,05-2906,71869115,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26456,74878321,06-0334,75046954,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26537,71903180,05-3286,73910864,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26555,73573624,05-3651,74452109,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26574,68797188,05-0560,72135061,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26619,78084750,321-0726,78619909,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26627,77407863,321-0133,78504883,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26628,101558,04-0320,70807789,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26678,79322576,335-1084,79491313,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26708,77415321,321-0161,77782407,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26716,78084746,321-0725,78568981,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26717,71393089,05-3094,73469904,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26720,72010417,05-3361,73981401,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26741,71393040,05-3091,73472355,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26761,73573680,05-3644,74451981,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26769,77529379,07-0120,77863579,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26805,71083107,05-2836,71782227,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26831,71250784,05-2990,72103509,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26868,71185778,05-2919,71942071,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26875,80329290,335-1217,80477631,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
26979,74580293,06-0214,74812136,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27057,71414707,05-3112,73543203,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27095,71185709,05-2925,72019691,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27137,71414685,05-3110,73543331,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27143,77529362,07-0118,77816536,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27148,77385559,321-0087,79686673,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27201,294961,04-0598,71813099,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27228,71414707,05-3112,73543235,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27254,71282213,05-3006,72179560,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27303,71393027,05-3090,73472291,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27313,711114,310-1489,111869505,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9982
27314,711108,310-1483,111872965,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9887
27348,75195207,06-0495,75753550,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27391,70220537,05-2195,70833592,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27393,79355479,335-1122,79618488,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27411,70999096,05-2761,71689387,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27453,70981893,05-2746,71689187,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27454,77281698,07-0027,77442393,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27492,71903124,05-3291,73910960,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27564,71993643,05-3329,73991233,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27601,72010429,05-3367,74021297,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27611,71227918,05-2968,72021414,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27631,79338761,335-1117,79618872,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27685,75448857,06-0608,75994490,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27714,294961,04-0598,71813067,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27726,75335336,06-0560,75926312,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27740,71887471,05-3270,73839312,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27741,70999140,05-2764,71689483,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27764,104484,04-0348,70917144,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27792,74878321,06-0334,75046986,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27859,71227922,05-2970,72021478,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27861,104525,04-0358,70917719,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27863,71903209,05-3296,73911400,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27866,101223,04-0280,70807216,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27875,71250828,05-2993,72103541,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27882,71019332,05-2779,71689763,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27931,74899385,06-0341,75047562,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27932,75749877,06-0683,76156675,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27941,71476622,05-3181,76212670,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
27950,71414845,05-3103,73475153,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28121,294961,04-0598,71813163,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28135,74703313,06-0252,74863985,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28144,71061887,05-2814,71688731,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28162,72135214,05-3390,74028967,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28163,101558,04-0320,70807862,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28228,77294040,07-0031,77442617,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
28237,72966804,05-3495,74261127,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
